order_id,user_id,product
3091,2897,watch
3092,1179,pear
3093,1986,smartphone
3094,2936,laptop
3095,1974,laptop
3096,3428,watch
3097,152,laptop
3098,2651,tv
3099,3374,pear
3100,2502,tv
3101,5113,smartphone
3102,7029,pear
3103,4500,watch
3104,4079,pear
3105,317,laptop
3106,3321,tv
3107,9921,watch
3108,6531,watch
3109,233,laptop
3110,2491,watch
3111,1300,laptop
3112,5951,laptop
3113,1313,watch
3114,769,apple
3115,9319,watch
3116,6389,pear
3117,5565,watch
3118,9785,apple
3119,3006,laptop
3120,1102,pear
3121,9358,tv
3122,1196,tv
3123,6759,laptop
3124,555,smartphone
3125,2824,pear
3126,6592,smartphone
3127,3443,watch
3128,1001,smartphone
3129,2225,apple
3130,8052,pear
3131,28,pear
3132,1313,pear
3133,7978,tv
3134,1113,smartphone
3135,78,tv
3136,7502,tv
3137,1268,smartphone
3138,9182,pear
3139,741,apple
3140,4335,laptop
3141,4640,pear
3142,2121,pear
3143,4939,pear
3144,6952,laptop
3145,2867,smartphone
3146,9002,laptop
3147,2616,laptop
3148,622,pear
3149,8463,laptop
3150,2145,laptop
3151,7682,pear
3152,706,laptop
3153,4831,apple
3154,873,pear
3155,4185,apple
3156,9038,smartphone
3157,6925,laptop
3158,1276,laptop
3159,2143,watch
3160,601,watch
3161,1015,smartphone
3162,6175,apple
3163,6901,watch
3164,6160,apple
3165,8975,smartphone
3166,1844,smartphone
3167,7104,laptop
3168,7378,pear
3169,6630,smartphone
3170,3677,smartphone
3171,5777,laptop
3172,3910,tv
3173,1164,watch
3174,7694,laptop
3175,5924,tv
3176,3036,smartphone
3177,5279,smartphone
3178,2976,pear
3179,7983,pear
3180,5503,tv
3181,8902,laptop
3182,8669,smartphone
3183,7569,apple
3184,5678,pear
3185,7735,watch
3186,5457,apple
3187,8504,laptop
3188,7092,apple
3189,7321,pear
3190,3745,laptop
3191,7344,smartphone
3192,6988,watch
3193,6588,watch
3194,1080,tv
3195,4253,laptop
3196,3968,smartphone
3197,8915,laptop
3198,1011,smartphone
3199,4402,laptop
3200,9062,smartphone
3201,3963,tv
3202,3596,watch
3203,9495,tv
3204,4009,apple
3205,7090,smartphone
3206,9435,tv
3207,9340,tv
3208,9307,smartphone
3209,5183,tv
3210,8609,laptop
3211,3035,laptop
3212,4294,watch
3213,1258,watch
3214,3614,watch
3215,1346,apple
3216,1155,pear
3217,3309,pear
3218,3916,smartphone
3219,9772,smartphone
3220,1588,laptop
3221,3086,smartphone
3222,8906,apple
3223,1198,apple
3224,5382,pear
3225,4905,tv
3226,7401,apple
3227,9935,watch
3228,6170,pear
3229,9670,tv
3230,7848,tv
3231,2042,apple
3232,6788,pear
3233,149,watch
3234,3730,watch
3235,5943,apple
3236,462,laptop
3237,9427,watch
3238,5461,laptop
3239,3593,pear
3240,119,smartphone
3241,8784,tv
3242,6286,apple
3243,3968,tv
3244,3167,tv
3245,868,tv
3246,8821,smartphone
3247,8749,tv
3248,1525,pear
3249,4160,smartphone
3250,8577,apple
3251,6913,smartphone
3252,1879,apple
3253,354,pear
3254,4685,pear
3255,7518,tv
3256,2503,laptop
3257,4469,tv
3258,8496,laptop
3259,2834,pear
3260,3232,watch
3261,7487,tv
3262,6793,watch
3263,9667,laptop
3264,8648,laptop
3265,8328,tv
3266,306,apple
3267,9329,laptop
3268,3639,laptop
3269,4095,watch
3270,2277,smartphone
3271,8264,tv
3272,8834,laptop
3273,4739,laptop
3274,6870,apple
3275,5741,apple
3276,7940,tv
3277,8652,apple
3278,7825,pear
3279,4384,smartphone
3280,8969,laptop
3281,461,pear
3282,2458,smartphone
3283,686,watch
3284,8524,watch
3285,476,apple
3286,6599,smartphone
3287,7086,watch
3288,6856,watch
3289,7927,watch
3290,6613,tv
3291,7783,tv
3292,9887,pear
3293,9119,smartphone
3294,8204,smartphone
3295,8623,pear
3296,1039,tv
3297,1621,pear
3298,8761,tv
3299,746,smartphone
3300,4043,tv
3301,1756,watch
3302,825,pear
3303,1486,apple
3304,5593,laptop
3305,8797,apple
3306,9488,laptop
3307,3043,watch
3308,6768,laptop
3309,165,watch
3310,3330,tv
3311,9125,watch
3312,517,pear
3313,876,smartphone
3314,6205,watch
3315,375,apple
3316,5779,watch
3317,8670,apple
3318,6582,tv
3319,4734,laptop
3320,5117,pear
3321,6132,smartphone
3322,1524,apple
3323,3698,apple
3324,4348,apple
3325,8606,laptop
3326,4103,smartphone
3327,5519,pear
3328,6127,tv
3329,2585,laptop
3330,7937,pear
3331,7261,watch
3332,1625,tv
3333,2825,smartphone
3334,2658,tv
3335,2392,smartphone
3336,2837,tv
3337,5348,apple
3338,1461,watch
3339,9900,laptop
3340,2823,smartphone
3341,603,laptop
3342,4592,pear
3343,6225,tv
3344,4879,laptop
3345,83,tv
3346,678,apple
3347,4980,watch
3348,2219,watch
3349,2697,watch
3350,6004,apple
3351,8838,tv
3352,7848,laptop
3353,5088,watch
3354,8970,watch
3355,6938,laptop
3356,9999,laptop
3357,6550,apple
3358,2535,watch
3359,4673,watch
3360,2683,apple
3361,8444,apple
3362,4882,laptop
3363,636,smartphone
3364,1431,tv
3365,8234,smartphone
3366,3760,tv
3367,7896,smartphone
3368,2349,watch
3369,5241,smartphone
3370,1904,laptop
3371,6290,pear
3372,5713,apple
3373,2336,apple
3374,5758,tv
3375,7104,pear
3376,7000,watch
3377,9232,watch
3378,3189,pear
3379,1674,pear
3380,1693,watch
3381,8450,laptop
3382,6555,tv
3383,1142,smartphone
3384,943,tv
3385,3092,laptop
3386,6247,apple
3387,5066,apple
3388,3809,watch
3389,89,pear
3390,3585,pear
3391,45,pear
3392,8591,tv
3393,3367,pear
3394,9930,smartphone
3395,6726,apple
3396,8037,laptop
3397,3955,tv
3398,1315,tv
3399,3928,watch
3400,7983,watch
3401,1892,smartphone
3402,618,watch
3403,8665,smartphone
3404,8454,watch
3405,932,laptop
3406,1748,smartphone
3407,6142,pear
3408,6546,apple
3409,2634,pear
3410,8957,apple
3411,4887,pear
3412,1552,watch
3413,163,smartphone
3414,3698,smartphone
3415,7355,pear
3416,2380,pear
3417,8519,pear
3418,2801,pear
3419,720,tv
3420,264,laptop
3421,377,pear
3422,9464,smartphone
3423,4783,laptop
3424,1181,smartphone
3425,9303,laptop
3426,5603,apple
3427,4228,apple
3428,8867,smartphone
3429,6868,laptop
3430,3497,pear
3431,3215,laptop
3432,9792,apple
3433,9872,pear
3434,1570,apple
3435,5644,apple
3436,8114,pear
3437,4950,pear
3438,6777,laptop
3439,7749,apple
3440,1314,laptop
3441,3593,tv
3442,1270,tv
3443,7678,tv
3444,8715,tv
3445,5385,pear
3446,2240,watch
3447,4891,smartphone
3448,5402,watch
3449,6667,apple
3450,1835,tv
3451,2385,watch
3452,9613,pear
3453,8045,pear
3454,5955,smartphone
3455,8201,pear
3456,1837,watch
3457,9484,laptop
3458,9956,tv
3459,8404,tv
3460,2184,pear
3461,321,watch
3462,8395,tv
3463,1236,laptop
3464,1902,tv
3465,9310,watch
3466,8437,tv
3467,7675,smartphone
3468,2217,laptop
3469,7533,watch
3470,3637,watch
3471,1822,apple
3472,4724,laptop
3473,6434,pear
3474,2046,pear
3475,3734,watch
3476,9468,tv
3477,6174,smartphone
3478,654,laptop
3479,8237,laptop
3480,6672,laptop
3481,6621,smartphone
3482,7075,tv
3483,5028,pear
3484,7676,pear
3485,9563,pear
3486,7857,pear
3487,1381,watch
3488,4862,watch
3489,7659,tv
3490,270,laptop
3491,7793,smartphone
3492,1859,laptop
3493,5427,smartphone
3494,9669,pear
3495,9418,apple
3496,8840,watch
3497,5861,smartphone
3498,3816,apple
3499,3291,tv
3500,2443,smartphone
3501,6107,apple
3502,6264,apple
3503,4790,laptop
3504,3316,smartphone
3505,2680,smartphone
3506,2329,apple
3507,7884,pear
3508,7720,smartphone
3509,1234,pear
3510,6,laptop
3511,5928,tv
3512,593,apple
3513,84,pear
3514,9111,apple
3515,4119,laptop
3516,8297,watch
3517,9306,watch
3518,5107,laptop
3519,2402,apple
3520,9329,apple
3521,9363,watch
3522,5717,smartphone
3523,8112,watch
3524,9622,apple
3525,9924,pear
3526,3670,smartphone
3527,4490,apple
3528,7547,apple
3529,523,smartphone
3530,9368,pear
3531,5185,pear
3532,7090,watch
3533,4548,watch
3534,1133,watch
3535,4963,smartphone
3536,3067,laptop
3537,1190,smartphone
3538,1327,laptop
3539,7115,apple
3540,5163,pear
3541,8434,laptop
3542,6597,watch
3543,6197,pear
3544,6991,laptop
3545,9444,watch
3546,7626,apple
3547,1370,pear
3548,3959,laptop
3549,6166,watch
3550,9553,smartphone
3551,2859,watch
3552,8920,smartphone
3553,6541,watch
3554,4346,smartphone
3555,1666,apple
3556,5868,pear
3557,6767,smartphone
3558,8814,tv
3559,7896,pear
3560,2611,laptop
3561,7816,laptop
3562,4528,laptop
3563,7335,watch
3564,7232,smartphone
3565,825,watch
3566,4957,watch
3567,884,laptop
3568,4369,smartphone
3569,380,laptop
3570,9516,tv
3571,9433,laptop
3572,6676,tv
3573,1966,smartphone
3574,740,tv
3575,788,pear
3576,9481,tv
3577,2759,apple
3578,1519,pear
3579,9269,apple
3580,6786,laptop
3581,765,tv
3582,3058,pear
3583,9633,smartphone
3584,3522,apple
3585,4361,apple
3586,8018,pear
3587,621,tv
3588,5375,watch
3589,3084,apple
3590,5364,smartphone
3591,9191,tv
3592,9837,laptop
3593,9666,pear
3594,8188,apple
3595,1313,pear
3596,2490,smartphone
3597,6036,smartphone
3598,2809,laptop
3599,9128,smartphone
3600,7848,watch
3601,4696,apple
3602,7281,smartphone
3603,2499,apple
3604,5194,tv
3605,5258,tv
3606,2619,smartphone
3607,2041,watch
3608,7738,apple
3609,5609,apple
3610,9993,apple
3611,4905,apple
3612,7792,watch
3613,6359,tv
3614,8098,pear
3615,4870,watch
3616,395,tv
3617,90,smartphone
3618,8570,watch
3619,9839,smartphone
3620,2678,tv
3621,9833,tv
3622,2416,laptop
3623,4934,smartphone
3624,6785,pear
3625,6750,laptop
3626,2229,apple
3627,8807,smartphone
3628,7241,pear
3629,9358,laptop
3630,5570,smartphone
3631,2521,watch
3632,1241,pear
3633,1971,smartphone
3634,7441,pear
3635,6569,smartphone
3636,1839,laptop
3637,4216,pear
3638,8069,watch
3639,4010,apple
3640,4675,smartphone
3641,2256,laptop
3642,6005,smartphone
3643,6510,watch
3644,9831,apple
3645,5058,laptop
3646,1266,tv
3647,476,pear
3648,3898,laptop
3649,5713,smartphone
3650,3528,smartphone
3651,8272,tv
3652,341,pear
3653,2940,tv
3654,9049,tv
3655,5742,apple
3656,172,apple
3657,8963,pear
3658,3549,laptop
3659,7386,apple
3660,2756,pear
3661,5026,apple
3662,6493,watch
3663,5589,tv
3664,5536,apple
3665,484,apple
3666,8568,watch
3667,8612,watch
3668,9209,pear
3669,235,smartphone
3670,6431,pear
3671,2548,tv
3672,6063,watch
3673,5359,apple
3674,4003,pear
3675,6671,smartphone
3676,2551,pear
3677,9053,laptop
3678,9833,laptop
3679,1135,tv
3680,9640,watch
3681,4583,watch
3682,7,laptop
3683,792,smartphone
3684,8416,laptop
3685,7436,apple
3686,8045,tv
3687,1640,pear
3688,8978,smartphone
3689,5533,tv
3690,5348,tv
3691,1383,tv
3692,4105,smartphone
3693,7948,smartphone
3694,8649,apple
3695,4652,smartphone
3696,6668,tv
3697,5131,apple
3698,212,apple
3699,6636,apple
3700,7194,pear
3701,3458,smartphone
3702,9337,tv
3703,500,pear
3704,563,laptop
3705,6631,pear
3706,8399,watch
3707,6895,smartphone
3708,7041,apple
3709,8980,laptop
3710,9304,apple
3711,294,tv
3712,1057,pear
3713,3870,tv
3714,6242,pear
3715,8789,pear
3716,1755,watch
3717,8650,watch
3718,3054,tv
3719,8283,watch
3720,7010,apple
3721,6908,laptop
3722,7657,pear
3723,2782,smartphone
3724,1603,pear
3725,9706,pear
3726,9645,laptop
3727,4990,watch
3728,6293,laptop
3729,6952,laptop
3730,2124,laptop
3731,3963,tv
3732,6490,pear
3733,237,tv
3734,8453,watch
3735,8883,watch
3736,8142,pear
3737,6837,pear
3738,5951,apple
3739,2005,apple
3740,4391,watch
3741,7743,apple
3742,302,smartphone
3743,7418,watch
3744,4375,tv
3745,248,laptop
3746,2519,tv
3747,8644,apple
3748,6065,laptop
3749,869,laptop
3750,3599,watch
3751,2362,watch
3752,5490,laptop
3753,6461,pear
3754,41,apple
3755,4296,smartphone
3756,62,smartphone
3757,5328,tv
3758,6257,smartphone
3759,6021,smartphone
3760,5118,tv
3761,1718,apple
3762,1502,tv
3763,6088,apple
3764,8392,pear
3765,1491,smartphone
3766,7931,laptop
3767,9828,apple
3768,8672,laptop
3769,4961,tv
3770,2534,laptop
3771,1487,laptop
3772,7621,watch
3773,521,laptop
3774,4755,pear
3775,7802,apple
3776,3888,tv
3777,9146,pear
3778,5428,tv
3779,4037,laptop
3780,3704,laptop
3781,3267,pear
3782,6300,tv
3783,4921,apple
3784,2118,pear
3785,5183,watch
3786,606,tv
3787,4386,laptop
3788,4964,tv
3789,4034,apple
3790,6086,smartphone
3791,7725,laptop
3792,4112,tv
3793,9907,watch
3794,2841,laptop
3795,4957,smartphone
3796,7050,tv
3797,3182,watch
3798,6528,smartphone
3799,6167,apple
3800,4007,laptop
3801,4344,tv
3802,880,apple
3803,7751,pear
3804,8654,apple
3805,9706,smartphone
3806,4797,watch
3807,9160,tv
3808,4129,smartphone
3809,9025,apple
3810,2818,pear
3811,2752,laptop
3812,3586,watch
3813,1869,pear
3814,4914,apple
3815,8861,pear
3816,9411,laptop
3817,9184,watch
3818,8437,pear
3819,4184,pear
3820,9997,pear
3821,8728,pear
3822,7997,smartphone
3823,4011,watch
3824,7503,smartphone
3825,5705,pear
3826,5347,tv
3827,7622,smartphone
3828,845,apple
3829,2380,tv
3830,5089,laptop
3831,7390,laptop
3832,4477,laptop
3833,5222,smartphone
3834,3284,pear
3835,1305,pear
3836,4040,laptop
3837,3202,watch
3838,6474,watch
3839,2757,laptop
3840,5891,smartphone
3841,6727,laptop
3842,8114,pear
3843,5015,pear
3844,9072,apple
3845,988,smartphone
3846,3226,pear
3847,619,pear
3848,5211,pear
3849,4032,apple
3850,3100,laptop
3851,6577,apple
3852,5023,tv
3853,403,apple
3854,1825,pear
3855,2796,laptop
3856,5252,apple
3857,4290,smartphone
3858,3509,smartphone
3859,1564,pear
3860,3705,laptop
3861,3001,watch
3862,4705,laptop
3863,7207,tv
3864,6901,tv
3865,611,laptop
3866,7561,pear
3867,2302,tv
3868,3851,apple
3869,8905,apple
3870,9734,watch
3871,5162,laptop
3872,3923,apple
3873,4000,apple
3874,3988,pear
3875,4514,tv
3876,608,smartphone
3877,3758,apple
3878,549,smartphone
3879,1828,laptop
3880,7952,laptop
3881,4678,pear
3882,9324,laptop
3883,8911,laptop
3884,7163,pear
3885,8274,laptop
3886,7471,watch
3887,2941,watch
3888,4309,pear
3889,3152,watch
3890,2972,pear
3891,4313,apple
3892,6851,watch
3893,5735,smartphone
3894,4898,apple
3895,3953,apple
3896,1418,laptop
3897,2690,smartphone
3898,2882,apple
3899,8157,apple
3900,9221,pear
3901,9562,pear
3902,6718,pear
3903,4810,laptop
3904,6566,smartphone
3905,3114,apple
3906,3204,watch
3907,4729,pear
3908,800,watch
3909,5285,watch
3910,4802,watch
3911,8942,tv
3912,7855,tv
3913,1768,laptop
3914,1830,tv
3915,2627,apple
3916,3707,smartphone
3917,3111,tv
3918,3595,laptop
3919,2944,apple
3920,9250,smartphone
3921,7672,laptop
3922,5164,watch
3923,2145,apple
3924,5712,watch
3925,6068,tv
3926,8431,smartphone
3927,3440,pear
3928,3339,tv
3929,3182,watch
3930,4818,watch
3931,8788,pear
3932,2718,pear
3933,2987,apple
3934,4018,laptop
3935,772,pear
3936,7392,pear
3937,3109,pear
3938,872,pear
3939,9794,tv
3940,5265,apple
3941,3503,pear
3942,9387,pear
3943,6217,laptop
3944,7295,apple
3945,7395,pear
3946,1986,watch
3947,3755,smartphone
3948,8655,laptop
3949,6592,watch
3950,7130,apple
3951,5242,watch
3952,6514,apple
3953,1772,watch
3954,5128,pear
3955,9884,tv
3956,1340,apple
3957,2491,laptop
3958,2885,watch
3959,4237,laptop
3960,4201,smartphone
3961,318,laptop
3962,1257,watch
3963,5192,tv
3964,1308,laptop
3965,5886,watch
3966,7711,apple
3967,3678,smartphone
3968,9074,laptop
3969,4584,watch
3970,6541,tv
3971,4387,apple
3972,6362,pear
3973,2131,apple
3974,1758,pear
3975,1132,watch
3976,8532,pear
3977,6817,watch
3978,7656,laptop
3979,6085,apple
3980,5821,tv
3981,3805,tv
3982,1971,laptop
3983,3319,laptop
3984,1045,watch
3985,7226,pear
3986,4288,laptop
3987,2532,pear
3988,863,apple
3989,9902,watch
3990,6435,smartphone
3991,5531,smartphone
3992,10000,apple
3993,7068,pear
3994,1238,pear
3995,1330,laptop
3996,6144,smartphone
3997,1584,apple
3998,6702,pear
3999,1343,watch
4000,6531,smartphone
4001,6450,pear
4002,5238,laptop
4003,6851,laptop
4004,2036,tv
4005,624,watch
4006,1823,smartphone
4007,7565,apple
4008,5667,smartphone
4009,7558,pear
4010,5067,tv
4011,6185,watch
4012,3074,pear
4013,6729,pear
4014,2405,watch
4015,824,tv
4016,8017,smartphone
4017,3868,apple
4018,9212,laptop
4019,8960,laptop
4020,5198,laptop
4021,3668,smartphone
4022,1563,watch
4023,8965,pear
4024,1514,watch
4025,2142,watch
4026,107,watch
4027,3914,tv
4028,4313,apple
4029,8349,pear
4030,7959,smartphone
4031,549,pear
4032,9042,smartphone
4033,1011,apple
4034,911,apple
4035,4968,apple
4036,7993,watch
4037,9569,pear
4038,3198,laptop
4039,7359,laptop
4040,2223,watch
4041,6871,smartphone
4042,1996,laptop
4043,7215,pear
4044,8997,smartphone
4045,8908,tv
4046,3447,smartphone
4047,1789,smartphone
4048,9025,smartphone
4049,9162,apple
4050,8500,tv
4051,2129,apple
4052,5668,pear
4053,6183,watch
4054,5939,pear
4055,2914,tv
4056,9660,tv
4057,297,tv
4058,7971,watch
4059,138,pear
4060,3140,apple
4061,205,laptop
4062,9125,tv
4063,8242,watch
4064,6130,laptop
4065,5267,smartphone
4066,2926,apple
4067,56,apple
4068,7716,laptop
4069,9381,pear
4070,1905,laptop
4071,2640,watch
4072,7115,tv
4073,6695,pear
4074,9446,watch
4075,729,pear
4076,6332,apple
4077,2218,laptop
4078,4359,laptop
4079,6736,smartphone
4080,7345,apple
4081,9578,tv
4082,6695,smartphone
4083,6301,pear
4084,5940,pear
4085,5019,tv
4086,8598,apple
4087,5663,apple
4088,9170,watch
4089,7751,apple
4090,8639,smartphone
4091,5602,laptop
4092,6247,smartphone
4093,5502,tv
4094,4851,tv
4095,7532,watch
4096,7864,tv
4097,18,apple
4098,2571,watch
4099,311,smartphone
4100,1251,apple
4101,3464,laptop
4102,3221,laptop
4103,5979,pear
4104,4595,smartphone
4105,1148,watch
4106,7937,apple
4107,7176,watch
4108,8226,laptop
4109,2626,watch
4110,645,tv
4111,1522,watch
4112,5816,tv
4113,7847,laptop
4114,1757,smartphone
4115,6267,pear
4116,9361,apple
4117,9556,apple
4118,9873,tv
4119,2774,watch
4120,5128,smartphone
4121,7608,apple
4122,2777,smartphone
4123,2024,watch
4124,593,watch
4125,8498,pear
4126,96,watch
4127,6411,apple
4128,9626,smartphone
4129,3471,tv
4130,8613,pear
4131,7294,tv
4132,462,laptop
4133,703,watch
4134,6295,watch
4135,7935,tv
4136,9879,tv
4137,3717,apple
4138,1707,pear
4139,4253,laptop
4140,415,smartphone
4141,2099,pear
4142,8273,tv
4143,3220,smartphone
4144,6560,tv
4145,215,pear
4146,5785,watch
4147,4500,watch
4148,3450,pear
4149,4146,tv
4150,4469,smartphone
4151,6918,apple
4152,4839,watch
4153,5867,laptop
4154,6327,tv
4155,4650,apple
4156,4035,tv
4157,774,tv
4158,2870,tv
4159,4625,tv
4160,1433,laptop
4161,4193,smartphone
4162,6485,apple
4163,1314,pear
4164,5914,tv
4165,8757,tv
4166,2230,tv
4167,9635,watch
4168,2765,tv
4169,9126,tv
4170,7729,pear
4171,3294,apple
4172,1778,laptop
4173,314,tv
4174,4246,watch
4175,478,smartphone
4176,9836,laptop
4177,1997,pear
4178,8953,pear
4179,8251,apple
4180,1498,smartphone
4181,9221,apple
4182,8158,watch
4183,7890,pear
4184,2923,watch
4185,667,watch
4186,9893,apple
4187,1591,smartphone
4188,7609,tv
4189,4734,apple
4190,8973,watch
4191,3732,smartphone
4192,3301,apple
4193,9289,apple
4194,1574,watch
4195,176,smartphone
4196,4337,watch
4197,7313,apple
4198,3408,laptop
4199,6128,pear
4200,1353,pear
4201,4350,tv
4202,1807,pear
4203,4806,pear
4204,6445,smartphone
4205,9080,smartphone
4206,5627,watch
4207,2408,tv
4208,6011,laptop
4209,1981,apple
4210,1977,smartphone
4211,4289,laptop
4212,7369,laptop
4213,6260,apple
4214,6546,laptop
4215,8807,laptop
4216,2073,apple
4217,1373,apple
4218,2210,laptop
4219,6566,watch
4220,111,watch
4221,4716,tv
4222,3828,apple
4223,7166,tv
4224,7793,laptop
4225,4939,smartphone
4226,2586,apple
4227,5887,laptop
4228,5403,tv
4229,3776,laptop
4230,350,pear
4231,9596,watch
4232,4941,apple
4233,8522,watch
4234,1754,apple
4235,5693,pear
4236,17,pear
4237,7743,apple
4238,2103,laptop
4239,1134,laptop
4240,1687,apple
4241,8158,pear
4242,7666,watch
4243,2799,watch
4244,7934,laptop
4245,118,pear
4246,2699,apple
4247,9231,watch
4248,7921,watch
4249,2217,tv
4250,5801,laptop
4251,9740,laptop
4252,7653,tv
4253,1887,watch
4254,1817,watch
4255,3732,smartphone
4256,6597,watch
4257,4830,tv
4258,3398,watch
4259,2624,watch
4260,3057,pear
4261,8403,watch
4262,312,apple
4263,153,pear
4264,6641,tv
4265,6788,tv
4266,6129,laptop
4267,9906,pear
4268,3549,smartphone
4269,560,pear
4270,9574,tv
4271,8707,tv
4272,117,pear
4273,7558,tv
4274,9799,tv
4275,1107,watch
4276,9132,laptop
4277,2473,tv
4278,5117,smartphone
4279,2861,tv
4280,2962,tv
4281,2638,pear
4282,6478,pear
4283,8131,watch
4284,2884,tv
4285,6380,tv
4286,78,watch
4287,2659,smartphone
4288,8346,apple
4289,9497,watch
4290,7664,watch
4291,7716,smartphone
4292,4817,laptop
4293,8366,tv
4294,2669,apple
4295,3552,tv
4296,5453,smartphone
4297,8120,watch
4298,5691,pear
4299,3727,pear
4300,9616,watch
4301,4555,tv
4302,3130,apple
4303,8815,laptop
4304,2090,pear
4305,1165,smartphone
4306,5040,tv
4307,4880,apple
4308,285,smartphone
4309,7274,pear
4310,6046,laptop
4311,8283,smartphone
4312,8424,apple
4313,6603,laptop
4314,7248,pear
4315,6115,pear
4316,5742,laptop
4317,182,watch
4318,1661,laptop
4319,1708,pear
4320,4035,pear
4321,4322,smartphone
4322,6566,apple
4323,1725,laptop
4324,2998,watch
4325,7187,laptop
4326,4410,laptop
4327,1499,pear
4328,6658,watch
4329,9987,tv
4330,3154,watch
4331,8477,smartphone
4332,7452,laptop
4333,2511,pear
4334,1910,laptop
4335,1289,smartphone
4336,6666,laptop
4337,915,tv
4338,7198,pear
4339,2090,apple
4340,8084,laptop
4341,6765,apple
4342,1618,tv
4343,7204,pear
4344,1189,smartphone
4345,6344,smartphone
4346,9605,apple
4347,9949,apple
4348,676,laptop
4349,6282,smartphone
4350,9490,tv
4351,9440,watch
4352,8396,apple
4353,7498,apple
4354,3011,laptop
4355,7410,watch
4356,6681,apple
4357,6369,apple
4358,2982,watch
4359,5194,tv
4360,9142,pear
4361,5847,apple
4362,8723,watch
4363,7684,tv
4364,4882,tv
4365,3878,apple
4366,683,tv
4367,5717,apple
4368,6330,watch
4369,5321,watch
4370,1576,watch
4371,5632,apple
4372,6571,apple
4373,6637,smartphone
4374,2062,watch
4375,4581,laptop
4376,9346,laptop
4377,915,pear
4378,1591,apple
4379,4266,pear
4380,7888,apple
4381,7116,pear
4382,9694,smartphone
4383,78,laptop
4384,9163,pear
4385,3954,smartphone
4386,8054,laptop
4387,1101,pear
4388,8993,smartphone
4389,197,pear
4390,457,apple
4391,3023,tv
4392,9900,pear
4393,6705,smartphone
4394,104,smartphone
4395,2679,laptop
4396,1115,pear
4397,1541,tv
4398,1227,smartphone
4399,4988,apple
4400,2274,watch
4401,5691,laptop
4402,8494,pear
4403,9889,tv
4404,688,smartphone
4405,3457,apple
4406,8666,pear
4407,5579,smartphone
4408,5916,apple
4409,484,apple
4410,270,pear
4411,4695,watch
4412,1181,laptop
4413,8225,pear
4414,9307,watch
4415,301,laptop
4416,2786,apple
4417,7917,laptop
4418,3602,tv
4419,4196,pear
4420,5548,pear
4421,3616,apple
4422,9479,watch
4423,3219,tv
4424,5277,apple
4425,6692,smartphone
4426,5851,watch
4427,6825,apple
4428,5762,smartphone
4429,9487,pear
4430,4868,watch
4431,4149,apple
4432,2277,laptop
4433,3716,tv
4434,6702,apple
4435,7015,tv
4436,895,tv
4437,8417,smartphone
4438,5491,apple
4439,6448,laptop
4440,7671,smartphone
4441,9503,pear
4442,9889,pear
4443,1590,watch
4444,9697,tv
4445,246,smartphone
4446,3550,apple
4447,89,watch
4448,1705,apple
4449,5499,watch
4450,3700,apple
4451,5686,laptop
4452,1583,smartphone
4453,7586,laptop
4454,4930,watch
4455,3025,laptop
4456,1386,laptop
4457,9014,apple
4458,3003,watch
4459,1311,tv
4460,1896,laptop
4461,3326,tv
4462,6134,watch
4463,4711,tv
4464,3663,smartphone
4465,9484,laptop
4466,524,apple
4467,4841,smartphone
4468,6671,smartphone
4469,8740,pear
4470,8070,pear
4471,6823,laptop
4472,2492,smartphone
4473,1960,apple
4474,5282,smartphone
4475,2583,apple
4476,7740,smartphone
4477,1165,pear
4478,2293,laptop
4479,1322,laptop
4480,6090,smartphone
4481,8132,tv
4482,1769,pear
4483,2892,apple
4484,6666,laptop
4485,4266,apple
4486,4117,tv
4487,1049,smartphone
4488,3368,laptop
4489,1475,pear
4490,7946,smartphone
4491,2438,smartphone
4492,9571,watch
4493,1236,watch
4494,7914,smartphone
4495,6759,pear
4496,5918,smartphone
4497,9258,laptop
4498,2186,laptop
4499,7218,watch
4500,3057,watch
4501,4131,laptop
4502,3285,pear
4503,9822,smartphone
4504,8544,pear
4505,2941,pear
4506,4276,smartphone
4507,3829,watch
4508,4820,watch
4509,844,apple
4510,8668,apple
4511,1575,laptop
4512,5949,smartphone
4513,1287,tv
4514,7315,apple
4515,5640,tv
4516,1071,smartphone
4517,6718,tv
4518,9034,smartphone
4519,1234,tv
4520,326,smartphone
4521,2360,pear
4522,2773,laptop
4523,3074,pear
4524,1590,smartphone
4525,2957,apple
4526,9028,watch
4527,4427,smartphone
4528,1002,smartphone
4529,5528,watch
4530,2506,watch
4531,1585,smartphone
4532,7050,watch
4533,9110,laptop
4534,6286,smartphone
4535,7151,watch
4536,7301,smartphone
4537,975,laptop
4538,7426,laptop
4539,8282,laptop
4540,4440,tv
4541,5277,smartphone
4542,9642,apple
4543,4206,pear
4544,6967,pear
4545,7735,smartphone
4546,9267,watch
4547,4652,pear
4548,2542,tv
4549,4314,apple
4550,9241,laptop
4551,550,watch
4552,5803,pear
4553,2809,watch
4554,7588,watch
4555,1736,pear
4556,3740,smartphone
4557,8423,smartphone
4558,8299,pear
4559,5133,apple
4560,9926,smartphone
4561,3677,apple
4562,3673,tv
4563,4216,apple
4564,9806,apple
4565,476,laptop
4566,8184,laptop
4567,1612,pear
4568,7482,apple
4569,3769,apple
4570,6331,pear
4571,1487,watch
4572,5724,pear
4573,3014,watch
4574,9180,watch
4575,8997,smartphone
4576,2643,pear
4577,2070,apple
4578,7628,watch
4579,1862,pear
